"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities",Animal production,Plant propagation
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities",Animal production,Raising of dairy cattle
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities",Animal production,Raising of other cattle and buffaloes
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities",Animal production,Raising of horses and other equines
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities",Animal production,Raising of camels and camelids
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities",Animal production,Raising of sheep and goats
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities",Animal production,Raising of swine/pigs
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities",Animal production,Raising of poultry
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities",Animal production,Raising of other animals
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities",Mixed farming,Raising of other animals
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities",Mixed farming,Mixed farming
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities",Support activities to agriculture and post-harvest crop activities,Mixed farming
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities",Support activities to agriculture and post-harvest crop activities,Support activities for crop production
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities",Support activities to agriculture and post-harvest crop activities,Support activities for animal production
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities",Support activities to agriculture and post-harvest crop activities,Post-harvest crop activities
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities",Support activities to agriculture and post-harvest crop activities,Seed processing for propagation
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities","Hunting, trapping and related service activities",Seed processing for propagation
"AGRICULTURE, FORESTRY AND FISHING","Crop and animal production, hunting and related service activities","Hunting, trapping and related service activities","Hunting, trapping and related service activities"
"AGRICULTURE, FORESTRY AND FISHING",Forestry and logging,"Hunting, trapping and related service activities","Hunting, trapping and related service activities"
"AGRICULTURE, FORESTRY AND FISHING",Forestry and logging,Silviculture and other forestry activities,"Hunting, trapping and related service activities"
"AGRICULTURE, FORESTRY AND FISHING",Forestry and logging,Silviculture and other forestry activities,Silviculture and other forestry activities
"AGRICULTURE, FORESTRY AND FISHING",Forestry and logging,Logging,Silviculture and other forestry activities
"AGRICULTURE, FORESTRY AND FISHING",Forestry and logging,Logging,Logging
"AGRICULTURE, FORESTRY AND FISHING",Forestry and logging,Gathering of wild growing non-wood products,Logging
"AGRICULTURE, FORESTRY AND FISHING",Forestry and logging,Gathering of wild growing non-wood products,Gathering of wild growing non-wood products
"AGRICULTURE, FORESTRY AND FISHING",Forestry and logging,Support services to forestry,Gathering of wild growing non-wood products
"AGRICULTURE, FORESTRY AND FISHING",Forestry and logging,Support services to forestry,Support services to forestry
"AGRICULTURE, FORESTRY AND FISHING",Fishing and aquaculture,Support services to forestry,Support services to forestry
"AGRICULTURE, FORESTRY AND FISHING",Fishing and aquaculture,Fishing,Support services to forestry
"AGRICULTURE, FORESTRY AND FISHING",Fishing and aquaculture,Fishing,Marine fishing
"AGRICULTURE, FORESTRY AND FISHING",Fishing and aquaculture,Fishing,Freshwater fishing
"AGRICULTURE, FORESTRY AND FISHING",Fishing and aquaculture,Aquaculture,Freshwater fishing
"AGRICULTURE, FORESTRY AND FISHING",Fishing and aquaculture,Aquaculture,Marine aquaculture
"AGRICULTURE, FORESTRY AND FISHING",Fishing and aquaculture,Aquaculture,Freshwater aquaculture
MINING AND QUARRYING,Fishing and aquaculture,Aquaculture,Freshwater aquaculture
MINING AND QUARRYING,Mining of coal and lignite,Aquaculture,Freshwater aquaculture
MINING AND QUARRYING,Mining of coal and lignite,Mining of hard coal,Freshwater aquaculture
MINING AND QUARRYING,Mining of coal and lignite,Mining of hard coal,Mining of hard coal
MINING AND QUARRYING,Mining of coal and lignite,Mining of lignite,Mining of hard coal
MINING AND QUARRYING,Mining of coal and lignite,Mining of lignite,Mining of lignite
MINING AND QUARRYING,Extraction of crude petroleum and natural gas,Mining of lignite,Mining of lignite
MINING AND QUARRYING,Extraction of crude petroleum and natural gas,Extraction of crude petroleum,Mining of lignite
MINING AND QUARRYING,Extraction of crude petroleum and natural gas,Extraction of crude petroleum,Extraction of crude petroleum
MINING AND QUARRYING,Extraction of crude petroleum and natural gas,Extraction of natural gas,Extraction of crude petroleum
MINING AND QUARRYING,Extraction of crude petroleum and natural gas,Extraction of natural gas,Extraction of natural gas
MINING AND QUARRYING,Mining of metal ores,Extraction of natural gas,Extraction of natural gas
MINING AND QUARRYING,Mining of metal ores,Mining of iron ores,Extraction of natural gas
MINING AND QUARRYING,Mining of metal ores,Mining of iron ores,Mining of iron ores
MINING AND QUARRYING,Mining of metal ores,Mining of non-ferrous metal ores,Mining of iron ores
MINING AND QUARRYING,Mining of metal ores,Mining of non-ferrous metal ores,Mining of uranium and thorium ores
MINING AND QUARRYING,Mining of metal ores,Mining of non-ferrous metal ores,Mining of other non-ferrous metal ores
MINING AND QUARRYING,Other mining and quarrying,Mining of non-ferrous metal ores,Mining of other non-ferrous metal ores
MINING AND QUARRYING,Other mining and quarrying,"Quarrying of stone, sand and clay",Mining of other non-ferrous metal ores
MINING AND QUARRYING,Other mining and quarrying,"Quarrying of stone, sand and clay","Quarrying of ornamental and building stone, limestone, gypsum, chalk and slate"
MINING AND QUARRYING,Other mining and quarrying,"Quarrying of stone, sand and clay",Operation of gravel and sand pits; mining of clays and kaolin
MINING AND QUARRYING,Other mining and quarrying,Mining and quarrying n.e.c.,Operation of gravel and sand pits; mining of clays and kaolin
MINING AND QUARRYING,Other mining and quarrying,Mining and quarrying n.e.c.,Mining of chemical and fertiliser minerals
MINING AND QUARRYING,Other mining and quarrying,Mining and quarrying n.e.c.,Extraction of peat
MINING AND QUARRYING,Other mining and quarrying,Mining and quarrying n.e.c.,Extraction of salt
MINING AND QUARRYING,Other mining and quarrying,Mining and quarrying n.e.c.,Other mining and quarrying n.e.c.
MINING AND QUARRYING,Mining support service activities,Mining and quarrying n.e.c.,Other mining and quarrying n.e.c.
MINING AND QUARRYING,Mining support service activities,Support activities for petroleum and natural gas extraction,Other mining and quarrying n.e.c.
MINING AND QUARRYING,Mining support service activities,Support activities for petroleum and natural gas extraction,Support activities for petroleum and natural gas extraction
MINING AND QUARRYING,Mining support service activities,Support activities for other mining and quarrying,Support activities for petroleum and natural gas extraction
MINING AND QUARRYING,Mining support service activities,Support activities for other mining and quarrying,Support activities for other mining and quarrying
MANUFACTURING,Mining support service activities,Support activities for other mining and quarrying,Support activities for other mining and quarrying
MANUFACTURING,Manufacture of food products,Support activities for other mining and quarrying,Support activities for other mining and quarrying
MANUFACTURING,Manufacture of food products,Processing and preserving of meat and production of meat products,Support activities for other mining and quarrying
MANUFACTURING,Manufacture of food products,Processing and preserving of meat and production of meat products,Processing and preserving of meat
MANUFACTURING,Manufacture of food products,Processing and preserving of meat and production of meat products,Processing and preserving of poultry meat
MANUFACTURING,Manufacture of food products,Processing and preserving of meat and production of meat products,Production of meat and poultry meat products
MANUFACTURING,Manufacture of food products,"Processing and preserving of fish, crustaceans and molluscs",Production of meat and poultry meat products
MANUFACTURING,Manufacture of food products,"Processing and preserving of fish, crustaceans and molluscs","Processing and preserving of fish, crustaceans and molluscs"
MANUFACTURING,Manufacture of food products,Processing and preserving of fruit and vegetables,"Processing and preserving of fish, crustaceans and molluscs"
MANUFACTURING,Manufacture of food products,Processing and preserving of fruit and vegetables,Processing and preserving of potatoes
MANUFACTURING,Manufacture of food products,Processing and preserving of fruit and vegetables,Manufacture of fruit and vegetable juice
MANUFACTURING,Manufacture of food products,Processing and preserving of fruit and vegetables,Other processing and preserving of fruit and vegetables
MANUFACTURING,Manufacture of food products,Manufacture of vegetable and animal oils and fats,Other processing and preserving of fruit and vegetables
MANUFACTURING,Manufacture of food products,Manufacture of vegetable and animal oils and fats,Manufacture of oils and fats
MANUFACTURING,Manufacture of food products,Manufacture of vegetable and animal oils and fats,Manufacture of margarine and similar edible fats
MANUFACTURING,Manufacture of food products,Manufacture of dairy products,Manufacture of margarine and similar edible fats
MANUFACTURING,Manufacture of food products,Manufacture of dairy products,Operation of dairies and cheese making
MANUFACTURING,Manufacture of food products,Manufacture of dairy products,Manufacture of ice cream
MANUFACTURING,Manufacture of food products,"Manufacture of grain mill products, starches and starch products",Manufacture of ice cream
MANUFACTURING,Manufacture of food products,"Manufacture of grain mill products, starches and starch products",Manufacture of grain mill products
MANUFACTURING,Manufacture of food products,"Manufacture of grain mill products, starches and starch products",Manufacture of starches and starch products
MANUFACTURING,Manufacture of food products,Manufacture of bakery and farinaceous products,Manufacture of starches and starch products
MANUFACTURING,Manufacture of food products,Manufacture of bakery and farinaceous products,Manufacture of bread; manufacture of fresh pastry goods and cakes
MANUFACTURING,Manufacture of food products,Manufacture of bakery and farinaceous products,Manufacture of rusks and biscuits; manufacture of preserved pastry goods and cakes
MANUFACTURING,Manufacture of food products,Manufacture of bakery and farinaceous products,"Manufacture of macaroni, noodles, couscous and similar farinaceous products"
MANUFACTURING,Manufacture of food products,Manufacture of other food products,"Manufacture of macaroni, noodles, couscous and similar farinaceous products"
MANUFACTURING,Manufacture of food products,Manufacture of other food products,Manufacture of sugar
MANUFACTURING,Manufacture of food products,Manufacture of other food products,"Manufacture of cocoa, chocolate and sugar confectionery"
MANUFACTURING,Manufacture of food products,Manufacture of other food products,Processing of tea and coffee
MANUFACTURING,Manufacture of food products,Manufacture of other food products,Manufacture of condiments and seasonings
MANUFACTURING,Manufacture of food products,Manufacture of other food products,Manufacture of prepared meals and dishes
MANUFACTURING,Manufacture of food products,Manufacture of other food products,Manufacture of homogenised food preparations and dietetic food
MANUFACTURING,Manufacture of food products,Manufacture of other food products,Manufacture of other food products n.e.c.
MANUFACTURING,Manufacture of food products,Manufacture of prepared animal feeds,Manufacture of other food products n.e.c.
MANUFACTURING,Manufacture of food products,Manufacture of prepared animal feeds,Manufacture of prepared feeds for farm animals
MANUFACTURING,Manufacture of food products,Manufacture of prepared animal feeds,Manufacture of prepared pet foods
MANUFACTURING,Manufacture of beverages,Manufacture of prepared animal feeds,Manufacture of prepared pet foods
MANUFACTURING,Manufacture of beverages,Manufacture of beverages,Manufacture of prepared pet foods
MANUFACTURING,Manufacture of beverages,Manufacture of beverages,"Distilling, rectifying and blending of spirits"
MANUFACTURING,Manufacture of beverages,Manufacture of beverages,Manufacture of wine from grape
MANUFACTURING,Manufacture of beverages,Manufacture of beverages,Manufacture of cider and other fruit wines
MANUFACTURING,Manufacture of beverages,Manufacture of beverages,Manufacture of other non-distilled fermented beverages
MANUFACTURING,Manufacture of beverages,Manufacture of beverages,Manufacture of beer
MANUFACTURING,Manufacture of beverages,Manufacture of beverages,Manufacture of malt
MANUFACTURING,Manufacture of beverages,Manufacture of beverages,Manufacture of soft drinks; production of mineral waters and other bottled waters
MANUFACTURING,Manufacture of tobacco products,Manufacture of beverages,Manufacture of soft drinks; production of mineral waters and other bottled waters
MANUFACTURING,Manufacture of tobacco products,Manufacture of tobacco products,Manufacture of soft drinks; production of mineral waters and other bottled waters
MANUFACTURING,Manufacture of tobacco products,Manufacture of tobacco products,Manufacture of tobacco products
MANUFACTURING,Manufacture of textiles,Manufacture of tobacco products,Manufacture of tobacco products
MANUFACTURING,Manufacture of textiles,Preparation and spinning of textile fibres,Manufacture of tobacco products
MANUFACTURING,Manufacture of textiles,Preparation and spinning of textile fibres,Preparation and spinning of textile fibres
MANUFACTURING,Manufacture of textiles,Weaving of textiles,Preparation and spinning of textile fibres
MANUFACTURING,Manufacture of textiles,Weaving of textiles,Weaving of textiles
MANUFACTURING,Manufacture of textiles,Finishing of textiles,Weaving of textiles
MANUFACTURING,Manufacture of textiles,Finishing of textiles,Finishing of textiles
MANUFACTURING,Manufacture of textiles,Manufacture of other textiles,Finishing of textiles
MANUFACTURING,Manufacture of textiles,Manufacture of other textiles,Manufacture of knitted and crocheted fabrics
MANUFACTURING,Manufacture of textiles,Manufacture of other textiles,"Manufacture of made-up textile articles, except apparel"
MANUFACTURING,Manufacture of textiles,Manufacture of other textiles,Manufacture of carpets and rugs
MANUFACTURING,Manufacture of textiles,Manufacture of other textiles,"Manufacture of cordage, rope, twine and netting"
MANUFACTURING,Manufacture of textiles,Manufacture of other textiles,"Manufacture of non-wovens and articles made from non-wovens, except apparel"
MANUFACTURING,Manufacture of textiles,Manufacture of other textiles,Manufacture of other technical and industrial textiles
MANUFACTURING,Manufacture of textiles,Manufacture of other textiles,Manufacture of other textiles n.e.c.
MANUFACTURING,Manufacture of wearing apparel,Manufacture of other textiles,Manufacture of other textiles n.e.c.
MANUFACTURING,Manufacture of wearing apparel,"Manufacture of wearing apparel, except fur apparel",Manufacture of other textiles n.e.c.
MANUFACTURING,Manufacture of wearing apparel,"Manufacture of wearing apparel, except fur apparel",Manufacture of leather clothes
MANUFACTURING,Manufacture of wearing apparel,"Manufacture of wearing apparel, except fur apparel",Manufacture of workwear
MANUFACTURING,Manufacture of wearing apparel,"Manufacture of wearing apparel, except fur apparel",Manufacture of other outerwear
MANUFACTURING,Manufacture of wearing apparel,"Manufacture of wearing apparel, except fur apparel",Manufacture of underwear
MANUFACTURING,Manufacture of wearing apparel,"Manufacture of wearing apparel, except fur apparel",Manufacture of other wearing apparel and accessories
MANUFACTURING,Manufacture of wearing apparel,Manufacture of articles of fur,Manufacture of other wearing apparel and accessories
MANUFACTURING,Manufacture of wearing apparel,Manufacture of articles of fur,Manufacture of articles of fur
MANUFACTURING,Manufacture of wearing apparel,Manufacture of knitted and crocheted apparel,Manufacture of articles of fur
MANUFACTURING,Manufacture of wearing apparel,Manufacture of knitted and crocheted apparel,Manufacture of knitted and crocheted hosiery
MANUFACTURING,Manufacture of wearing apparel,Manufacture of knitted and crocheted apparel,Manufacture of other knitted and crocheted apparel
MANUFACTURING,Manufacture of leather and related products,Manufacture of knitted and crocheted apparel,Manufacture of other knitted and crocheted apparel
MANUFACTURING,Manufacture of leather and related products,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery and harness; dressing and dyeing of fur",Manufacture of other knitted and crocheted apparel
MANUFACTURING,Manufacture of leather and related products,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery and harness; dressing and dyeing of fur",Tanning and dressing of leather; dressing and dyeing of fur
MANUFACTURING,Manufacture of leather and related products,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery and harness; dressing and dyeing of fur","Manufacture of luggage, handbags and the like, saddlery and harness"
MANUFACTURING,Manufacture of leather and related products,Manufacture of footwear,"Manufacture of luggage, handbags and the like, saddlery and harness"
MANUFACTURING,Manufacture of leather and related products,Manufacture of footwear,Manufacture of footwear
MANUFACTURING,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Manufacture of footwear,Manufacture of footwear
MANUFACTURING,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Sawmilling and planing of wood,Manufacture of footwear
MANUFACTURING,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Sawmilling and planing of wood,Sawmilling and planing of wood
MANUFACTURING,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","Manufacture of products of wood, cork, straw and plaiting materials",Sawmilling and planing of wood
MANUFACTURING,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","Manufacture of products of wood, cork, straw and plaiting materials",Manufacture of veneer sheets and wood-based panels
MANUFACTURING,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","Manufacture of products of wood, cork, straw and plaiting materials",Manufacture of assembled parquet floors
MANUFACTURING,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","Manufacture of products of wood, cork, straw and plaiting materials",Manufacture of other builders' carpentry and joinery
MANUFACTURING,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","Manufacture of products of wood, cork, straw and plaiting materials",Manufacture of wooden containers
MANUFACTURING,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","Manufacture of products of wood, cork, straw and plaiting materials","Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials"
MANUFACTURING,Manufacture of paper and paper products,"Manufacture of products of wood, cork, straw and plaiting materials","Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials"
MANUFACTURING,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard","Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials"
MANUFACTURING,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",Manufacture of pulp
MANUFACTURING,Manufacture of paper and paper products,"Manufacture of pulp, paper and paperboard",Manufacture of paper and paperboard
MANUFACTURING,Manufacture of paper and paper products,Manufacture of articles of paper and paperboard,Manufacture of paper and paperboard
MANUFACTURING,Manufacture of paper and paper products,Manufacture of articles of paper and paperboard,Manufacture of corrugated paper and paperboard and of containers of paper and paperboard
MANUFACTURING,Manufacture of paper and paper products,Manufacture of articles of paper and paperboard,Manufacture of household and sanitary goods and of toilet requisites
MANUFACTURING,Manufacture of paper and paper products,Manufacture of articles of paper and paperboard,Manufacture of paper stationery
MANUFACTURING,Manufacture of paper and paper products,Manufacture of articles of paper and paperboard,Manufacture of wallpaper
MANUFACTURING,Manufacture of paper and paper products,Manufacture of articles of paper and paperboard,Manufacture of other articles of paper and paperboard
MANUFACTURING,Printing and reproduction of recorded media,Manufacture of articles of paper and paperboard,Manufacture of other articles of paper and paperboard
MANUFACTURING,Printing and reproduction of recorded media,Printing and service activities related to printing,Manufacture of other articles of paper and paperboard
MANUFACTURING,Printing and reproduction of recorded media,Printing and service activities related to printing,Printing of newspapers
MANUFACTURING,Printing and reproduction of recorded media,Printing and service activities related to printing,Other printing
MANUFACTURING,Printing and reproduction of recorded media,Printing and service activities related to printing,Pre-press and pre-media services
MANUFACTURING,Printing and reproduction of recorded media,Printing and service activities related to printing,Binding and related services
MANUFACTURING,Printing and reproduction of recorded media,Reproduction of recorded media,Binding and related services
MANUFACTURING,Printing and reproduction of recorded media,Reproduction of recorded media,Reproduction of recorded media
MANUFACTURING,Manufacture of coke and refined petroleum products,Reproduction of recorded media,Reproduction of recorded media
MANUFACTURING,Manufacture of coke and refined petroleum products,Manufacture of coke oven products,Reproduction of recorded media
MANUFACTURING,Manufacture of coke and refined petroleum products,Manufacture of coke oven products,Manufacture of coke oven products
MANUFACTURING,Manufacture of coke and refined petroleum products,Manufacture of refined petroleum products,Manufacture of coke oven products
MANUFACTURING,Manufacture of coke and refined petroleum products,Manufacture of refined petroleum products,Manufacture of refined petroleum products
MANUFACTURING,Manufacture of chemicals and chemical products,Manufacture of refined petroleum products,Manufacture of refined petroleum products
MANUFACTURING,Manufacture of chemicals and chemical products,"Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Manufacture of refined petroleum products
MANUFACTURING,Manufacture of chemicals and chemical products,"Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Manufacture of industrial gases
MANUFACTURING,Manufacture of chemicals and chemical products,"Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Manufacture of dyes and pigments
MANUFACTURING,Manufacture of chemicals and chemical products,"Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Manufacture of other inorganic basic chemicals
MANUFACTURING,Manufacture of chemicals and chemical products,"Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Manufacture of other organic basic chemicals
MANUFACTURING,Manufacture of chemicals and chemical products,"Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Manufacture of fertilisers and nitrogen compounds
MANUFACTURING,Manufacture of chemicals and chemical products,"Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Manufacture of plastics in primary forms
MANUFACTURING,Manufacture of chemicals and chemical products,"Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",Manufacture of synthetic rubber in primary forms
MANUFACTURING,Manufacture of chemicals and chemical products,Manufacture of pesticides and other agrochemical products,Manufacture of synthetic rubber in primary forms
MANUFACTURING,Manufacture of chemicals and chemical products,Manufacture of pesticides and other agrochemical products,Manufacture of pesticides and other agrochemical products
MANUFACTURING,Manufacture of chemicals and chemical products,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",Manufacture of pesticides and other agrochemical products
MANUFACTURING,Manufacture of chemicals and chemical products,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics","Manufacture of paints, varnishes and similar coatings, printing ink and mastics"
MANUFACTURING,Manufacture of chemicals and chemical products,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations","Manufacture of paints, varnishes and similar coatings, printing ink and mastics"
MANUFACTURING,Manufacture of chemicals and chemical products,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations","Manufacture of soap and detergents, cleaning and polishing preparations"
MANUFACTURING,Manufacture of chemicals and chemical products,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",Manufacture of perfumes and toilet preparations
MANUFACTURING,Manufacture of chemicals and chemical products,Manufacture of other chemical products,Manufacture of perfumes and toilet preparations
MANUFACTURING,Manufacture of chemicals and chemical products,Manufacture of other chemical products,Manufacture of explosives
MANUFACTURING,Manufacture of chemicals and chemical products,Manufacture of other chemical products,Manufacture of glues
MANUFACTURING,Manufacture of chemicals and chemical products,Manufacture of other chemical products,Manufacture of essential oils
MANUFACTURING,Manufacture of chemicals and chemical products,Manufacture of other chemical products,Manufacture of other chemical products n.e.c.
MANUFACTURING,Manufacture of chemicals and chemical products,Manufacture of man-made fibres,Manufacture of other chemical products n.e.c.
MANUFACTURING,Manufacture of chemicals and chemical products,Manufacture of man-made fibres,Manufacture of man-made fibres
MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacture of man-made fibres,Manufacture of man-made fibres
MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacture of basic pharmaceutical products,Manufacture of man-made fibres
MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacture of basic pharmaceutical products,Manufacture of basic pharmaceutical products
MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacture of pharmaceutical preparations,Manufacture of basic pharmaceutical products
MANUFACTURING,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacture of pharmaceutical preparations,Manufacture of pharmaceutical preparations
MANUFACTURING,Manufacture of rubber and plastic products,Manufacture of pharmaceutical preparations,Manufacture of pharmaceutical preparations
MANUFACTURING,Manufacture of rubber and plastic products,Manufacture of rubber products,Manufacture of pharmaceutical preparations
MANUFACTURING,Manufacture of rubber and plastic products,Manufacture of rubber products,Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres
MANUFACTURING,Manufacture of rubber and plastic products,Manufacture of rubber products,Manufacture of other rubber products
MANUFACTURING,Manufacture of rubber and plastic products,Manufacture of plastic products,Manufacture of other rubber products
MANUFACTURING,Manufacture of rubber and plastic products,Manufacture of plastic products,"Manufacture of plastic plates, sheets, tubes and profiles"
MANUFACTURING,Manufacture of rubber and plastic products,Manufacture of plastic products,Manufacture of plastic packing goods
MANUFACTURING,Manufacture of rubber and plastic products,Manufacture of plastic products,Manufacture of builders’ ware of plastic
MANUFACTURING,Manufacture of rubber and plastic products,Manufacture of plastic products,Manufacture of other plastic products
MANUFACTURING,Manufacture of other non-metallic mineral products,Manufacture of plastic products,Manufacture of other plastic products
MANUFACTURING,Manufacture of other non-metallic mineral products,Manufacture of glass and glass products,Manufacture of other plastic products
MANUFACTURING,Manufacture of other non-metallic mineral products,Manufacture of glass and glass products,Manufacture of flat glass
MANUFACTURING,Manufacture of other non-metallic mineral products,Manufacture of glass and glass products,Shaping and processing of flat glass
MANUFACTURING,Manufacture of other non-metallic mineral products,Manufacture of glass and glass products,Manufacture of hollow glass
MANUFACTURING,Manufacture of other non-metallic mineral products,Manufacture of glass and glass products,Manufacture of glass fibres
MANUFACTURING,Manufacture of other non-metallic mineral products,Manufacture of glass and glass products,"Manufacture and processing of other glass, including technical glassware"
MANUFACTURING,Manufacture of other non-metallic mineral products,Manufacture of refractory products,"Manufacture and processing of other glass, including technical glassware"
MANUFACTURING,Manufacture of other non-metallic mineral products,Manufacture of refractory products,Manufacture of refractory products
MANUFACTURING,Manufacture of other non-metallic mineral products,Manufacture of clay building materials,Manufacture of refractory products
MANUFACTURING,Manufacture of other non-metallic mineral products,Manufacture of clay building materials,Manufacture of ceramic tiles and flags
MANUFACTURING,Manufacture of other non-metallic mineral products,Manufacture of clay building materials,"Manufacture of bricks, tiles and construction products, in baked clay"
MANUFACTURING,Manufacture of other non-metallic mineral products,Manufacture of other porcelain and ceramic products,"Manufacture of bricks, tiles and construction products, in baked clay"
