INDUSTRIA MANUFACTURERA,Industria de la alimentación,Procesado y conservación de carne y elaboración de productos cárnicos,Actividades de apoyo a otras industrias extractivas
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Procesado y conservación de carne y elaboración de productos cárnicos,Procesado y conservación de carne
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Procesado y conservación de carne y elaboración de productos cárnicos,Procesado y conservación de volatería
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Procesado y conservación de carne y elaboración de productos cárnicos,Elaboración de productos cárnicos y de volatería
INDUSTRIA MANUFACTURERA,Industria de la alimentación,"Procesado y conservación de pescados, crustáceos y moluscos",Elaboración de productos cárnicos y de volatería
INDUSTRIA MANUFACTURERA,Industria de la alimentación,"Procesado y conservación de pescados, crustáceos y moluscos","Procesado y conservación de pescados, crustáceos y moluscos"
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Procesado y conservación de frutas y hortalizas,"Procesado y conservación de pescados, crustáceos y moluscos"
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Procesado y conservación de frutas y hortalizas,Procesado y conservación de patatas
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Procesado y conservación de frutas y hortalizas,Elaboración de zumos de frutas y hortalizas
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Procesado y conservación de frutas y hortalizas,Otro procesado y conservación de frutas y hortalizas
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de aceites y grasas vegetales y animales,Otro procesado y conservación de frutas y hortalizas
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de aceites y grasas vegetales y animales,Fabricación de aceites y grasas
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de aceites y grasas vegetales y animales,Fabricación de margarina y grasas comestibles similares
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de productos lácteos,Fabricación de margarina y grasas comestibles similares
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de productos lácteos,Preparación de leche y fabricación de sus derivados
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de productos lácteos,Elaboración de helados
INDUSTRIA MANUFACTURERA,Industria de la alimentación,"Fabricación de productos de molinería, almidones y productos amiláceos",Elaboración de helados
INDUSTRIA MANUFACTURERA,Industria de la alimentación,"Fabricación de productos de molinería, almidones y productos amiláceos",Fabricación de productos de molinería
INDUSTRIA MANUFACTURERA,Industria de la alimentación,"Fabricación de productos de molinería, almidones y productos amiláceos",Fabricación de almidones y productos amiláceos
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de productos de panadería y pastas alimenticias,Fabricación de almidones y productos amiláceos
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de productos de panadería y pastas alimenticias,Fabricación de pan y de productos frescos de panadería y pastelería
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de productos de panadería y pastas alimenticias,Fabricación de galletas y productos de panadería y pastelería de larga duración
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de productos de panadería y pastas alimenticias,"Fabricación de pastas alimenticias, cuscús y productos similares"
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de otros productos alimenticios,"Fabricación de pastas alimenticias, cuscús y productos similares"
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de otros productos alimenticios,Fabricación de azúcar
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de otros productos alimenticios,"Fabricación de cacao, chocolate y productos de confitería"
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de otros productos alimenticios,"Elaboración de café, té e infusiones"
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de otros productos alimenticios,"Elaboración de especias, salsas y condimentos"
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de otros productos alimenticios,Elaboración de platos y comidas preparados
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de otros productos alimenticios,Elaboración de preparados alimenticios homogeneizados y alimentos dietéticos
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de otros productos alimenticios,Elaboración de otros productos alimenticios n.c.o.p.
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de productos para la alimentación animal,Elaboración de otros productos alimenticios n.c.o.p.
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de productos para la alimentación animal,Fabricación de productos para la alimentación de animales de granja
INDUSTRIA MANUFACTURERA,Industria de la alimentación,Fabricación de productos para la alimentación animal,Fabricación de productos para la alimentación de animales de compañía
INDUSTRIA MANUFACTURERA,Fabricación de bebidas,Fabricación de productos para la alimentación animal,Fabricación de productos para la alimentación de animales de compañía
INDUSTRIA MANUFACTURERA,Fabricación de bebidas,Fabricación de bebidas,Fabricación de productos para la alimentación de animales de compañía
INDUSTRIA MANUFACTURERA,Fabricación de bebidas,Fabricación de bebidas,"Destilación, rectificación y mezcla de bebidas alcohólicas"
INDUSTRIA MANUFACTURERA,Fabricación de bebidas,Fabricación de bebidas,Elaboración de vinos
INDUSTRIA MANUFACTURERA,Fabricación de bebidas,Fabricación de bebidas,Elaboración de sidra y otras bebidas fermentadas a partir de frutas
INDUSTRIA MANUFACTURERA,Fabricación de bebidas,Fabricación de bebidas,"Elaboración de otras bebidas no destiladas, procedentes de la fermentación"
INDUSTRIA MANUFACTURERA,Fabricación de bebidas,Fabricación de bebidas,Fabricación de cerveza
INDUSTRIA MANUFACTURERA,Fabricación de bebidas,Fabricación de bebidas,Fabricación de malta
INDUSTRIA MANUFACTURERA,Fabricación de bebidas,Fabricación de bebidas,Fabricación de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas
INDUSTRIA MANUFACTURERA,Industria del tabaco,Fabricación de bebidas,Fabricación de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas
INDUSTRIA MANUFACTURERA,Industria del tabaco,Industria del tabaco,Fabricación de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas
INDUSTRIA MANUFACTURERA,Industria del tabaco,Industria del tabaco,Industria del tabaco
INDUSTRIA MANUFACTURERA,Industria textil,Industria del tabaco,Industria del tabaco
INDUSTRIA MANUFACTURERA,Industria textil,Preparación e hilado de fibras textiles,Industria del tabaco
INDUSTRIA MANUFACTURERA,Industria textil,Preparación e hilado de fibras textiles,Preparación e hilado de fibras textiles
INDUSTRIA MANUFACTURERA,Industria textil,Fabricación de tejidos textiles,Preparación e hilado de fibras textiles
INDUSTRIA MANUFACTURERA,Industria textil,Fabricación de tejidos textiles,Fabricación de tejidos textiles
INDUSTRIA MANUFACTURERA,Industria textil,Acabado de textiles,Fabricación de tejidos textiles
INDUSTRIA MANUFACTURERA,Industria textil,Acabado de textiles,Acabado de textiles
INDUSTRIA MANUFACTURERA,Industria textil,Fabricación de otros productos textiles,Acabado de textiles
INDUSTRIA MANUFACTURERA,Industria textil,Fabricación de otros productos textiles,Fabricación de tejidos de punto
INDUSTRIA MANUFACTURERA,Industria textil,Fabricación de otros productos textiles,"Fabricación de artículos confeccionados con textiles, excepto prendas de vestir"
INDUSTRIA MANUFACTURERA,Industria textil,Fabricación de otros productos textiles,Fabricación de alfombras y moquetas
INDUSTRIA MANUFACTURERA,Industria textil,Fabricación de otros productos textiles,"Fabricación de cuerdas, cordeles, bramantes y redes"
INDUSTRIA MANUFACTURERA,Industria textil,Fabricación de otros productos textiles,"Fabricación de telas no tejidas y artículos confeccionados con ellas, excepto prendas de vestir"
INDUSTRIA MANUFACTURERA,Industria textil,Fabricación de otros productos textiles,Fabricación de otros productos textiles de uso técnico e industrial
INDUSTRIA MANUFACTURERA,Industria textil,Fabricación de otros productos textiles,Fabricación de otros productos textiles n.c.o.p.
INDUSTRIA MANUFACTURERA,Confección de prendas de vestir,Fabricación de otros productos textiles,Fabricación de otros productos textiles n.c.o.p.
INDUSTRIA MANUFACTURERA,Confección de prendas de vestir,"Confección de prendas de vestir, excepto de peletería",Fabricación de otros productos textiles n.c.o.p.
INDUSTRIA MANUFACTURERA,Confección de prendas de vestir,"Confección de prendas de vestir, excepto de peletería",Confección de prendas de vestir de cuero
INDUSTRIA MANUFACTURERA,Confección de prendas de vestir,"Confección de prendas de vestir, excepto de peletería",Confección de ropa de trabajo
INDUSTRIA MANUFACTURERA,Confección de prendas de vestir,"Confección de prendas de vestir, excepto de peletería",Confección de otras prendas de vestir exteriores
INDUSTRIA MANUFACTURERA,Confección de prendas de vestir,"Confección de prendas de vestir, excepto de peletería",Confección de ropa interior
INDUSTRIA MANUFACTURERA,Confección de prendas de vestir,"Confección de prendas de vestir, excepto de peletería",Confección de otras prendas de vestir y accesorios
INDUSTRIA MANUFACTURERA,Confección de prendas de vestir,Fabricación de artículos de peletería,Confección de otras prendas de vestir y accesorios
INDUSTRIA MANUFACTURERA,Confección de prendas de vestir,Fabricación de artículos de peletería,Fabricación de artículos de peletería
INDUSTRIA MANUFACTURERA,Confección de prendas de vestir,Confección de prendas de vestir de punto,Fabricación de artículos de peletería
INDUSTRIA MANUFACTURERA,Confección de prendas de vestir,Confección de prendas de vestir de punto,Confección de calcetería
INDUSTRIA MANUFACTURERA,Confección de prendas de vestir,Confección de prendas de vestir de punto,Confección de otras prendas de vestir de punto
INDUSTRIA MANUFACTURERA,Industria del cuero y del calzado,Confección de prendas de vestir de punto,Confección de otras prendas de vestir de punto
INDUSTRIA MANUFACTURERA,Industria del cuero y del calzado,"Preparación, curtido y acabado del cuero; fabricación de artículos de marroquinería, viaje y de guarnicionería y talabartería; preparación y teñido de pieles",Confección de otras prendas de vestir de punto
INDUSTRIA MANUFACTURERA,Industria del cuero y del calzado,"Preparación, curtido y acabado del cuero; fabricación de artículos de marroquinería, viaje y de guarnicionería y talabartería; preparación y teñido de pieles","Preparación, curtido y acabado del cuero; preparación y teñido de pieles"
INDUSTRIA MANUFACTURERA,Industria del cuero y del calzado,"Preparación, curtido y acabado del cuero; fabricación de artículos de marroquinería, viaje y de guarnicionería y talabartería; preparación y teñido de pieles","Fabricación de artículos de marroquinería, viaje y de guarnicionería y talabartería"
INDUSTRIA MANUFACTURERA,Industria del cuero y del calzado,Fabricación de calzado,"Fabricación de artículos de marroquinería, viaje y de guarnicionería y talabartería"
INDUSTRIA MANUFACTURERA,Industria del cuero y del calzado,Fabricación de calzado,Fabricación de calzado
INDUSTRIA MANUFACTURERA,"Industria de la madera y del corcho, excepto muebles; cestería y espartería",Fabricación de calzado,Fabricación de calzado
INDUSTRIA MANUFACTURERA,"Industria de la madera y del corcho, excepto muebles; cestería y espartería",Aserrado y cepillado de la madera,Fabricación de calzado
INDUSTRIA MANUFACTURERA,"Industria de la madera y del corcho, excepto muebles; cestería y espartería",Aserrado y cepillado de la madera,Aserrado y cepillado de la madera
INDUSTRIA MANUFACTURERA,"Industria de la madera y del corcho, excepto muebles; cestería y espartería","Fabricación de productos de madera, corcho, cestería y espartería",Aserrado y cepillado de la madera
INDUSTRIA MANUFACTURERA,"Industria de la madera y del corcho, excepto muebles; cestería y espartería","Fabricación de productos de madera, corcho, cestería y espartería",Fabricación de chapas y tableros de madera
INDUSTRIA MANUFACTURERA,"Industria de la madera y del corcho, excepto muebles; cestería y espartería","Fabricación de productos de madera, corcho, cestería y espartería",Fabricación de suelos de madera ensamblados
INDUSTRIA MANUFACTURERA,"Industria de la madera y del corcho, excepto muebles; cestería y espartería","Fabricación de productos de madera, corcho, cestería y espartería",Fabricación de otras estructuras de madera y piezas de carpintería y ebanistería para la construcción
INDUSTRIA MANUFACTURERA,"Industria de la madera y del corcho, excepto muebles; cestería y espartería","Fabricación de productos de madera, corcho, cestería y espartería",Fabricación de envases y embalajes de madera
INDUSTRIA MANUFACTURERA,"Industria de la madera y del corcho, excepto muebles; cestería y espartería","Fabricación de productos de madera, corcho, cestería y espartería","Fabricación de otros productos de madera; artículos de corcho, cestería y espartería"
INDUSTRIA MANUFACTURERA,Industria del papel,"Fabricación de productos de madera, corcho, cestería y espartería","Fabricación de otros productos de madera; artículos de corcho, cestería y espartería"
INDUSTRIA MANUFACTURERA,Industria del papel,"Fabricación de pasta papelera, papel y cartón","Fabricación de otros productos de madera; artículos de corcho, cestería y espartería"
INDUSTRIA MANUFACTURERA,Industria del papel,"Fabricación de pasta papelera, papel y cartón",Fabricación de pasta papelera
INDUSTRIA MANUFACTURERA,Industria del papel,"Fabricación de pasta papelera, papel y cartón",Fabricación de papel y cartón
INDUSTRIA MANUFACTURERA,Industria del papel,Fabricación de artículos de papel y de cartón,Fabricación de papel y cartón
INDUSTRIA MANUFACTURERA,Industria del papel,Fabricación de artículos de papel y de cartón,Fabricación de papel y cartón ondulados; fabricación de envases y embalajes de papel y cartón
INDUSTRIA MANUFACTURERA,Industria del papel,Fabricación de artículos de papel y de cartón,"Fabricación de artículos de papel y cartón para uso doméstico, sanitario e higiénico"
INDUSTRIA MANUFACTURERA,Industria del papel,Fabricación de artículos de papel y de cartón,Fabricación de artículos de papelería
INDUSTRIA MANUFACTURERA,Industria del papel,Fabricación de artículos de papel y de cartón,Fabricación de papeles pintados
INDUSTRIA MANUFACTURERA,Industria del papel,Fabricación de artículos de papel y de cartón,Fabricación de otros artículos de papel y cartón
INDUSTRIA MANUFACTURERA,Artes gráficas y reproducción de soportes grabados,Fabricación de artículos de papel y de cartón,Fabricación de otros artículos de papel y cartón
INDUSTRIA MANUFACTURERA,Artes gráficas y reproducción de soportes grabados,Artes gráficas y servicios relacionadas con las mismas,Fabricación de otros artículos de papel y cartón
INDUSTRIA MANUFACTURERA,Artes gráficas y reproducción de soportes grabados,Artes gráficas y servicios relacionadas con las mismas,Impresión de periódicos
INDUSTRIA MANUFACTURERA,Artes gráficas y reproducción de soportes grabados,Artes gráficas y servicios relacionadas con las mismas,Otras actividades de impresión y artes gráficas
INDUSTRIA MANUFACTURERA,Artes gráficas y reproducción de soportes grabados,Artes gráficas y servicios relacionadas con las mismas,Servicios de preimpresión y preparación de soportes
INDUSTRIA MANUFACTURERA,Artes gráficas y reproducción de soportes grabados,Artes gráficas y servicios relacionadas con las mismas,Encuadernación y servicios relacionados con la misma
INDUSTRIA MANUFACTURERA,Artes gráficas y reproducción de soportes grabados,Reproducción de soportes grabados,Encuadernación y servicios relacionados con la misma
INDUSTRIA MANUFACTURERA,Artes gráficas y reproducción de soportes grabados,Reproducción de soportes grabados,Reproducción de soportes grabados
