"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Выращивание многолетних культур,Выращивание культур для производства напитков
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Выращивание многолетних культур,"Выращивание специй, ароматических, сильнодействующих наркотических и фармацевтических культур"
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Выращивание многолетних культур,Выращивание прочих многолетних культур
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Производство продукции питомников,Выращивание прочих многолетних культур
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Производство продукции питомников,Производство продукции питомников
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Животноводство,Производство продукции питомников
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Животноводство,Разведение молочных пород скота
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Животноводство,Разведение прочих пород крупного рогатого скота и буйволов
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Животноводство,Разведение лошадей и прочих копытных пород
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Животноводство,Разведение верблюдов и верблюдовых
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Животноводство,Разведение овец и коз
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Животноводство,Разведение свиней и поросят
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Животноводство,Птицеводство
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Животноводство,Разведение прочих видов животных
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Смешанное сельское хозяйство,Разведение прочих видов животных
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Смешанное сельское хозяйство,Смешанное сельское хозяйство
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Вспомогательные виды деятельности в области выращивания сельскохозяйственных культур,Смешанное сельское хозяйство
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Вспомогательные виды деятельности в области выращивания сельскохозяйственных культур,Вспомогательные виды деятельности в области выращивания сельскохозяйственных культур
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Вспомогательные виды деятельности в области выращивания сельскохозяйственных культур,Вспомогательные виды деятельности по разведению животных
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Вспомогательные виды деятельности в области выращивания сельскохозяйственных культур,Виды сельскохозяйственной деятельности после сбора урожая
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях",Вспомогательные виды деятельности в области выращивания сельскохозяйственных культур,Обработка и подготовка семян для размножения
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях","Охота и отлов, включая предоставление услуг в этих областях",Обработка и подготовка семян для размножения
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО","Растениеводство и животноводство, охота и предоставление услуг в этих областях","Охота и отлов, включая предоставление услуг в этих областях","Охота и отлов, включая предоставление услуг в этих областях"
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО",Лесоводство и лесозаготовки,"Охота и отлов, включая предоставление услуг в этих областях","Охота и отлов, включая предоставление услуг в этих областях"
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО",Лесоводство и лесозаготовки,Лесоводство и прочая лесохозяйственная деятельность,"Охота и отлов, включая предоставление услуг в этих областях"
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО",Лесоводство и лесозаготовки,Лесоводство и прочая лесохозяйственная деятельность,Лесоводство и прочая лесохозяйственная деятельность
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО",Лесоводство и лесозаготовки,Лесозаготовки,Лесоводство и прочая лесохозяйственная деятельность
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО",Лесоводство и лесозаготовки,Лесозаготовки,Лесозаготовки
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО",Лесоводство и лесозаготовки,Сбор не древесной продукции лесного хозяйства,Лесозаготовки
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО",Лесоводство и лесозаготовки,Сбор не древесной продукции лесного хозяйства,Сбор не древесной продукции лесного хозяйства
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО",Лесоводство и лесозаготовки,Технические услуги в области лесоводства,Сбор не древесной продукции лесного хозяйства
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО",Лесоводство и лесозаготовки,Технические услуги в области лесоводства,Технические услуги в области лесоводства
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО",Рыболовство и аквакультура,Технические услуги в области лесоводства,Технические услуги в области лесоводства
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО",Рыболовство и аквакультура,Рыболовство,Технические услуги в области лесоводства
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО",Рыболовство и аквакультура,Рыболовство,Морское рыболовство
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО",Рыболовство и аквакультура,Рыболовство,Пресноводное рыболовство
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО",Рыболовство и аквакультура,Аквакультура,Пресноводное рыболовство
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО",Рыболовство и аквакультура,Аквакультура,Морская аквакультура
"СЕЛЬСКОЕ, ЛЕСНОЕ И РЫБНОЕ ХОЗЯЙСТВО",Рыболовство и аквакультура,Аквакультура,Пресноводная аквакультура
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Рыболовство и аквакультура,Аквакультура,Пресноводная аквакультура
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Добыча угля и лигнита,Аквакультура,Пресноводная аквакультура
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Добыча угля и лигнита,Добыча каменного угля,Пресноводная аквакультура
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Добыча угля и лигнита,Добыча каменного угля,Добыча каменного угля
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Добыча угля и лигнита,Добыча лигнита,Добыча каменного угля
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Добыча угля и лигнита,Добыча лигнита,Добыча лигнита
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Добыча сырой нефти и природного газа,Добыча лигнита,Добыча лигнита
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Добыча сырой нефти и природного газа,Добыча сырой нефти,Добыча лигнита
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Добыча сырой нефти и природного газа,Добыча сырой нефти,Добыча сырой нефти
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Добыча сырой нефти и природного газа,Добыча природного газа,Добыча сырой нефти
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Добыча сырой нефти и природного газа,Добыча природного газа,Добыча природного газа
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Добыча металлических руд,Добыча природного газа,Добыча природного газа
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Добыча металлических руд,Добыча железной руды,Добыча природного газа
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Добыча металлических руд,Добыча железной руды,Добыча железной руды
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Добыча металлических руд,Добыча руд цветных металлов,Добыча железной руды
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Добыча металлических руд,Добыча руд цветных металлов,Добыча урановой и ториевой руды
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Добыча металлических руд,Добыча руд цветных металлов,Добыча руд других цветных металлов
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Прочие отрасли горнодобывающей промышленности,Добыча руд цветных металлов,Добыча руд других цветных металлов
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Прочие отрасли горнодобывающей промышленности,"Разработка каменных, глиняных и песчаных карьеров",Добыча руд других цветных металлов
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Прочие отрасли горнодобывающей промышленности,"Разработка каменных, глиняных и песчаных карьеров","Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев"
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Прочие отрасли горнодобывающей промышленности,"Разработка каменных, глиняных и песчаных карьеров","Разработка гравийных и песчаных карьеров, добыча глины и каолина"
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Прочие отрасли горнодобывающей промышленности,"Отрасли горнодобывающей промышленности и разработка карьеров, не включенные в другие группировки","Разработка гравийных и песчаных карьеров, добыча глины и каолина"
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Прочие отрасли горнодобывающей промышленности,"Отрасли горнодобывающей промышленности и разработка карьеров, не включенные в другие группировки",Добыча минерального сырья для химической промышленности и производства удобрений
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Прочие отрасли горнодобывающей промышленности,"Отрасли горнодобывающей промышленности и разработка карьеров, не включенные в другие группировки",Добыча торфа
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Прочие отрасли горнодобывающей промышленности,"Отрасли горнодобывающей промышленности и разработка карьеров, не включенные в другие группировки",Добыча соли
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Прочие отрасли горнодобывающей промышленности,"Отрасли горнодобывающей промышленности и разработка карьеров, не включенные в другие группировки","Прочие отрасли горнодобывающей промышленности, не включенные в другие категории"
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Технические услуги в области горнодобывающей промышленности,"Отрасли горнодобывающей промышленности и разработка карьеров, не включенные в другие группировки","Прочие отрасли горнодобывающей промышленности, не включенные в другие категории"
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Технические услуги в области горнодобывающей промышленности,Технические услуги в области добычи нефти и природного газа,"Прочие отрасли горнодобывающей промышленности, не включенные в другие категории"
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Технические услуги в области горнодобывающей промышленности,Технические услуги в области добычи нефти и природного газа,Технические услуги в области добычи нефти и природного газа
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Технические услуги в области горнодобывающей промышленности,Техническая поддержка для прочих областей горнодобывающей промышленности и подземной разработки,Технические услуги в области добычи нефти и природного газа
ГОРНОДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ И РАЗРАБОТКА КАРЬЕРОВ,Технические услуги в области горнодобывающей промышленности,Техническая поддержка для прочих областей горнодобывающей промышленности и подземной разработки,Техническая поддержка для прочих областей горнодобывающей промышленности и подземной разработки
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Технические услуги в области горнодобывающей промышленности,Техническая поддержка для прочих областей горнодобывающей промышленности и подземной разработки,Техническая поддержка для прочих областей горнодобывающей промышленности и подземной разработки
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Техническая поддержка для прочих областей горнодобывающей промышленности и подземной разработки,Техническая поддержка для прочих областей горнодобывающей промышленности и подземной разработки
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Переработка и консервирование мяса и производство мясных изделий,Техническая поддержка для прочих областей горнодобывающей промышленности и подземной разработки
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Переработка и консервирование мяса и производство мясных изделий,Переработка и консервирование мяса
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Переработка и консервирование мяса и производство мясных изделий,Переработка и консервирование мяса домашней птицы
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Переработка и консервирование мяса и производство мясных изделий,Производство продуктов из мяса и мяса домашней птицы
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,"Переработка и консервирование рыбы, ракообразных и моллюсков",Производство продуктов из мяса и мяса домашней птицы
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,"Переработка и консервирование рыбы, ракообразных и моллюсков","Переработка и консервирование рыбы, ракообразных и моллюсков"
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Переработка и консервирование фруктов и овощей,"Переработка и консервирование рыбы, ракообразных и моллюсков"
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Переработка и консервирование фруктов и овощей,Переработка и консервирование картофеля
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Переработка и консервирование фруктов и овощей,Производство фруктовых и овощных соков
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Переработка и консервирование фруктов и овощей,Прочие виды переработки и консервирования фруктов и овощей
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство растительных и животных масел и жиров,Прочие виды переработки и консервирования фруктов и овощей
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство растительных и животных масел и жиров,Производство масел и жиров
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство растительных и животных масел и жиров,Производство маргарина и подобных животных жиров
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство молочных продуктов,Производство маргарина и подобных животных жиров
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство молочных продуктов,Переработка молока и производство сыра
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство молочных продуктов,Производство мороженого
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,"Производство продуктов мукомольной промышленности, крахмалов и крахмальных продуктов",Производство мороженого
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,"Производство продуктов мукомольной промышленности, крахмалов и крахмальных продуктов",Производство продуктов мукомольно-крупяной промышленности
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,"Производство продуктов мукомольной промышленности, крахмалов и крахмальных продуктов",Производство крахмала и продукции из крахмала
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство хлебобулочных и мучных изделий,Производство крахмала и продукции из крахмала
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство хлебобулочных и мучных изделий,"Производство хлеба; производство свежих мучных кондитерских изделий, тортов и пирожных"
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство хлебобулочных и мучных изделий,"Производство сухарей и печенья; производство мучных кондитерских изделий, тортов, пирожных, пирогов и бисквитов, предназначенных для длительного хранения"
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство хлебобулочных и мучных изделий,"Производство макаронных изделий, кускуса и похожих мучных продуктов"
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство прочих продуктов питания,"Производство макаронных изделий, кускуса и похожих мучных продуктов"
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство прочих продуктов питания,Производство сахара
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство прочих продуктов питания,"Производство какао, шоколада и сахаристых кондитерских изделий"
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство прочих продуктов питания,Переработка чая и кофе
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство прочих продуктов питания,Производство пряностей и приправ
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство прочих продуктов питания,Производство готовых пищевых продуктов
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство прочих продуктов питания,Производство детского питания и диетических пищевых продуктов
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство прочих продуктов питания,"Производство прочих продуктов питания, не включенных в другие категории"
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство готовых кормов для животных,"Производство прочих продуктов питания, не включенных в другие категории"
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство готовых кормов для животных,"Производство готовых кормов для животных, содержащихся на фермах"
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство продуктов питания,Производство готовых кормов для животных,Производство готовых кормов для домашних животных
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство напитков,Производство готовых кормов для животных,Производство готовых кормов для домашних животных
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство напитков,Производство напитков,Производство готовых кормов для домашних животных
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство напитков,Производство напитков,"Дистилляция, ректификация и смешивание спиртных напитков"
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство напитков,Производство напитков,Производство вина из винограда
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство напитков,Производство напитков,Производство сидра и прочих фруктовых вин
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство напитков,Производство напитков,Производство прочих недистиллированных ферментированных напитков
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство напитков,Производство напитков,Производство пива
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство напитков,Производство напитков,Производство солода
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство напитков,Производство напитков,Производство безалкогольных напитков; производство минеральных вод и других вод в бутылках
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство табачных изделий,Производство напитков,Производство безалкогольных напитков; производство минеральных вод и других вод в бутылках
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство табачных изделий,Производство табачных изделий,Производство безалкогольных напитков; производство минеральных вод и других вод в бутылках
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство табачных изделий,Производство табачных изделий,Производство табачных изделий
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство текстильных изделий,Производство табачных изделий,Производство табачных изделий
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство текстильных изделий,Подготовка и прядение текстильных волокон,Производство табачных изделий
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство текстильных изделий,Подготовка и прядение текстильных волокон,Подготовка и прядение текстильных волокон
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство текстильных изделий,Тканье текстильных изделий,Подготовка и прядение текстильных волокон
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство текстильных изделий,Тканье текстильных изделий,Тканье текстильных изделий
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство текстильных изделий,Отделка текстильных изделий,Тканье текстильных изделий
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство текстильных изделий,Отделка текстильных изделий,Отделка текстильных изделий
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство текстильных изделий,Производство прочих текстильных изделий,Отделка текстильных изделий
ОБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,Производство текстильных изделий,Производство прочих текстильных изделий,Производство вязаного и трикотажного полотна
